contest_name,contest_type,level,difficulty,problem_name,problem_type,problem_url,pdf_url,ggdrive_url
Free Contest FYT Code Cup - Ngày 2,Training,Unknown,Medium,Free Contest FYT Code Cup - Ngày 2 - FOOTBALL,Other,https://oj.vnoi.info/problem/fc_fyt_day2_football,https://vnoi-admin.github.io/statements/FC/FC_FYT_DAY2/football.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest FYT Code Cup - Ngày 2,Training,Unknown,Medium,Free Contest FYT Code Cup - Ngày 2 - GGRAPH,Graph/Tree,https://oj.vnoi.info/problem/fc_fyt_day2_ggraph,https://vnoi-admin.github.io/statements/FC/FC_FYT_DAY2/ggraph.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest FYT Code Cup - Ngày 2,Training,Unknown,Medium,Free Contest FYT Code Cup - Ngày 2 - DIVIDED,Other,https://oj.vnoi.info/problem/fc_fyt_day2_divided,https://vnoi-admin.github.io/statements/FC/FC_FYT_DAY2/divided.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest FYT Code Cup - Ngày 1,Training,Unknown,Medium,Free Contest FYT Code Cup - Ngày 1 - CONSEQ,Other,https://oj.vnoi.info/problem/fc_fyt_day1_conseq,https://vnoi-admin.github.io/statements/FC/FC_FYT_DAY1/conseq.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest FYT Code Cup - Ngày 1,Training,Unknown,Medium,Free Contest FYT Code Cup - Ngày 1 - SSTRING,String/Text,https://oj.vnoi.info/problem/fc_fyt_day1_sstring,https://vnoi-admin.github.io/statements/FC/FC_FYT_DAY1/sstring.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest FYT Code Cup - Ngày 1,Training,Unknown,Medium,Free Contest FYT Code Cup - Ngày 1 - XOROCC,Other,https://oj.vnoi.info/problem/fc_fyt_day1_xorocc,https://vnoi-admin.github.io/statements/FC/FC_FYT_DAY1/xorocc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest FYT Code Cup - Ngày 1,Training,Unknown,Medium,Free Contest FYT Code Cup - Ngày 1 - SUPERFB,Other,https://oj.vnoi.info/problem/fc_fyt_day1_superfb,https://vnoi-admin.github.io/statements/FC/FC_FYT_DAY1/superfb.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest FYT Code Cup - Ngày 1,Training,Unknown,Medium,Free Contest FYT Code Cup - Ngày 1 - TURTLEPOOL,Other,https://oj.vnoi.info/problem/fc_fyt_day1_turtlepool,https://vnoi-admin.github.io/statements/FC/FC_FYT_DAY1/turtlepool.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 119,Training,Unknown,Medium,Free Contest 119 - SWAP,Other,https://oj.vnoi.info/problem/fc119_swap,https://vnoi-admin.github.io/statements/FC/FC119/swap.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 119,Training,Unknown,Medium,Free Contest 119 - FMULTIPLES,Other,https://oj.vnoi.info/problem/fc119_fmultiples,https://vnoi-admin.github.io/statements/FC/FC119/fmultiples.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 119,Training,Unknown,Medium,Free Contest 119 - NOEL,Other,https://oj.vnoi.info/problem/fc119_noel,https://vnoi-admin.github.io/statements/FC/FC119/noel.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 119,Training,Unknown,Medium,Free Contest 119 - ELLIPSE,Other,https://oj.vnoi.info/problem/fc119_ellipse,https://vnoi-admin.github.io/statements/FC/FC119/ellipse.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 119,Training,Unknown,Medium,Free Contest 119 - EXAM,Other,https://oj.vnoi.info/problem/fc119_exam,https://vnoi-admin.github.io/statements/FC/FC119/exam.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 23,Training,Unknown,Easy,Beginner Free Contest 23 - RUOU,Other,https://oj.vnoi.info/problem/fcb023_ruou,https://vnoi-admin.github.io/statements/FC/FCB023/ruou.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 23,Training,Unknown,Easy,Beginner Free Contest 23 - BRIDGES,Graph/Tree,https://oj.vnoi.info/problem/fcb023_bridges,https://vnoi-admin.github.io/statements/FC/FCB023/bridges.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 23,Training,Unknown,Easy,Beginner Free Contest 23 - CEDGE,Graph/Tree,https://oj.vnoi.info/problem/fcb023_cedge,https://vnoi-admin.github.io/statements/FC/FCB023/cedge.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 23,Training,Unknown,Easy,Beginner Free Contest 23 - LUCKYSQ,Other,https://oj.vnoi.info/problem/fcb023_luckysq,https://vnoi-admin.github.io/statements/FC/FCB023/luckysq.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 23,Training,Unknown,Easy,Beginner Free Contest 23 - POWER3,Other,https://oj.vnoi.info/problem/fcb023_power3,https://vnoi-admin.github.io/statements/FC/FCB023/power3.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 118,Training,Unknown,Medium,Free Contest 118 - CAVERAGE,Other,https://oj.vnoi.info/problem/fc118_caverage,https://vnoi-admin.github.io/statements/FC/FC118/caverage.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 118,Training,Unknown,Medium,Free Contest 118 - ANHSANG,Other,https://oj.vnoi.info/problem/fc118_anhsang,https://vnoi-admin.github.io/statements/FC/FC118/anhsang.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 118,Training,Unknown,Medium,Free Contest 118 - TREE,Graph/Tree,https://oj.vnoi.info/problem/fc118_tree,https://vnoi-admin.github.io/statements/FC/FC118/tree.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 118,Training,Unknown,Medium,Free Contest 118 - WORD,String/Text,https://oj.vnoi.info/problem/fc118_word,https://vnoi-admin.github.io/statements/FC/FC118/word.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 118,Training,Unknown,Medium,Free Contest 118 - MEDIAN,Array/Sorting,https://oj.vnoi.info/problem/fc118_median,https://vnoi-admin.github.io/statements/FC/FC118/median.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 22,Training,Unknown,Easy,Beginner Free Contest 22 - SUMLEN,Math/Number Theory,https://oj.vnoi.info/problem/fcb022_sumlen,https://vnoi-admin.github.io/statements/FC/FCB022/sumlen.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 22,Training,Unknown,Easy,Beginner Free Contest 22 - PERLIS,Dynamic Programming,https://oj.vnoi.info/problem/fcb022_perlis,https://vnoi-admin.github.io/statements/FC/FCB022/perlis.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 22,Training,Unknown,Easy,Beginner Free Contest 22 - MINRECT,Array/Sorting,https://oj.vnoi.info/problem/fcb022_minrect,https://vnoi-admin.github.io/statements/FC/FCB022/minrect.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 22,Training,Unknown,Easy,Beginner Free Contest 22 - BUY,Other,https://oj.vnoi.info/problem/fcb022_buy,https://vnoi-admin.github.io/statements/FC/FCB022/buy.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 22,Training,Unknown,Easy,Beginner Free Contest 22 - INV2X,Other,https://oj.vnoi.info/problem/fcb022_inv2x,https://vnoi-admin.github.io/statements/FC/FCB022/inv2x.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 117,Training,Unknown,Medium,Free Contest 117 - GIFTCARD,Other,https://oj.vnoi.info/problem/fc117_giftcard,https://vnoi-admin.github.io/statements/FC/FC117/giftcard.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 117,Training,Unknown,Medium,Free Contest 117 - COUNTPAIR,Math/Number Theory,https://oj.vnoi.info/problem/fc117_countpair,https://vnoi-admin.github.io/statements/FC/FC117/countpair.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 117,Training,Unknown,Medium,Free Contest 117 - RMATRIX,Other,https://oj.vnoi.info/problem/fc117_rmatrix,https://vnoi-admin.github.io/statements/FC/FC117/rmatrix.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 117,Training,Unknown,Medium,Free Contest 117 - KHOANGCACH,Other,https://oj.vnoi.info/problem/fc117_khoangcach,https://vnoi-admin.github.io/statements/FC/FC117/khoangcach.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 117,Training,Unknown,Medium,Free Contest 117 - BISHOPS,Other,https://oj.vnoi.info/problem/fc117_bishops,https://vnoi-admin.github.io/statements/FC/FC117/bishops.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 21,Training,Unknown,Easy,Beginner Free Contest 21 - WATERFILL,Other,https://oj.vnoi.info/problem/fcb021_waterfill,https://vnoi-admin.github.io/statements/FC/FCB021/waterfill.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 21,Training,Unknown,Easy,Beginner Free Contest 21 - RELATION,Other,https://oj.vnoi.info/problem/fcb021_relation,https://vnoi-admin.github.io/statements/FC/FCB021/relation.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 21,Training,Unknown,Easy,Beginner Free Contest 21 - SUMPART,Math/Number Theory,https://oj.vnoi.info/problem/fcb021_sumpart,https://vnoi-admin.github.io/statements/FC/FCB021/sumpart.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 21,Training,Unknown,Easy,Beginner Free Contest 21 - SPLIT,Other,https://oj.vnoi.info/problem/fcb021_split,https://vnoi-admin.github.io/statements/FC/FCB021/split.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 21,Training,Unknown,Easy,Beginner Free Contest 21 - COUPON,Other,https://oj.vnoi.info/problem/fcb021_coupon,https://vnoi-admin.github.io/statements/FC/FCB021/coupon.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 116,Training,Unknown,Medium,Free Contest 116 - XEPGACH,Other,https://oj.vnoi.info/problem/fc116_xepgach,https://vnoi-admin.github.io/statements/FC/FC116/xepgach.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 116,Training,Unknown,Medium,Free Contest 116 - KNIGHTS,Other,https://oj.vnoi.info/problem/fc116_knights,https://vnoi-admin.github.io/statements/FC/FC116/knights.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 116,Training,Unknown,Medium,Free Contest 116 - AEQLB,Other,https://oj.vnoi.info/problem/fc116_aeqlb,https://vnoi-admin.github.io/statements/FC/FC116/aeqlb.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 116,Training,Unknown,Medium,Free Contest 116 - PARTICLE,Other,https://oj.vnoi.info/problem/fc116_particle,https://vnoi-admin.github.io/statements/FC/FC116/particle.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 116,Training,Unknown,Medium,Free Contest 116 - GRACE,Other,https://oj.vnoi.info/problem/fc116_grace,https://vnoi-admin.github.io/statements/FC/FC116/grace.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 20,Training,Unknown,Easy,Beginner Free Contest 20 - RADIAN,Other,https://oj.vnoi.info/problem/fcb020_radian,https://vnoi-admin.github.io/statements/FC/FCB020/radian.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 20,Training,Unknown,Easy,Beginner Free Contest 20 - CHESS,Other,https://oj.vnoi.info/problem/fcb020_chess,https://vnoi-admin.github.io/statements/FC/FCB020/chess.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 20,Training,Unknown,Easy,Beginner Free Contest 20 - NAME,Other,https://oj.vnoi.info/problem/fcb020_name,https://vnoi-admin.github.io/statements/FC/FCB020/name.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 20,Training,Unknown,Easy,Beginner Free Contest 20 - ASEQUENCE,String/Text,https://oj.vnoi.info/problem/fcb020_asequence,https://vnoi-admin.github.io/statements/FC/FCB020/asequence.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 20,Training,Unknown,Easy,Beginner Free Contest 20 - MIDTERM,Other,https://oj.vnoi.info/problem/fcb020_midterm,https://vnoi-admin.github.io/statements/FC/FCB020/midterm.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 115,Training,Unknown,Medium,Free Contest 115 - TWOEARRAY,Array/Sorting,https://oj.vnoi.info/problem/fc115_twoearray,https://vnoi-admin.github.io/statements/FC/FC115/twoearray.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 115,Training,Unknown,Medium,Free Contest 115 - LANDMARK,Other,https://oj.vnoi.info/problem/fc115_landmark,https://vnoi-admin.github.io/statements/FC/FC115/landmark.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 115,Training,Unknown,Medium,Free Contest 115 - FUEL,Other,https://oj.vnoi.info/problem/fc115_fuel,https://vnoi-admin.github.io/statements/FC/FC115/fuel.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 115,Training,Unknown,Medium,Free Contest 115 - GCD,Math/Number Theory,https://oj.vnoi.info/problem/fc115_gcd,https://vnoi-admin.github.io/statements/FC/FC115/gcd.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 115,Training,Unknown,Medium,Free Contest 115 - LOCK,Other,https://oj.vnoi.info/problem/fc115_lock,https://vnoi-admin.github.io/statements/FC/FC115/lock.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 19,Training,Unknown,Easy,Beginner Free Contest 19 - PARENTHESIS,String/Text,https://oj.vnoi.info/problem/fcb019_parenthesis,https://vnoi-admin.github.io/statements/FC/FCB019/parenthesis.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 19,Training,Unknown,Easy,Beginner Free Contest 19 - SQUARE,Geometry,https://oj.vnoi.info/problem/fcb019_square,https://vnoi-admin.github.io/statements/FC/FCB019/square.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 19,Training,Unknown,Easy,Beginner Free Contest 19 - FWORD,String/Text,https://oj.vnoi.info/problem/fcb019_fword,https://vnoi-admin.github.io/statements/FC/FCB019/fword.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 19,Training,Unknown,Easy,Beginner Free Contest 19 - BWTILE,Other,https://oj.vnoi.info/problem/fcb019_bwtile,https://vnoi-admin.github.io/statements/FC/FCB019/bwtile.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 19,Training,Unknown,Easy,Beginner Free Contest 19 - COLORING,Other,https://oj.vnoi.info/problem/fcb019_coloring,https://vnoi-admin.github.io/statements/FC/FCB019/coloring.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 114,Training,Unknown,Medium,Free Contest 114 - CANDY,Other,https://oj.vnoi.info/problem/fc114_candy,https://vnoi-admin.github.io/statements/FC/FC114/candy.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 114,Training,Unknown,Medium,Free Contest 114 - LCASH,Other,https://oj.vnoi.info/problem/fc114_lcash,https://vnoi-admin.github.io/statements/FC/FC114/lcash.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 114,Training,Unknown,Medium,Free Contest 114 - CHOCOLATE,Other,https://oj.vnoi.info/problem/fc114_chocolate,https://vnoi-admin.github.io/statements/FC/FC114/chocolate.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 114,Training,Unknown,Medium,Free Contest 114 - FOFGCD,Math/Number Theory,https://oj.vnoi.info/problem/fc114_fofgcd,https://vnoi-admin.github.io/statements/FC/FC114/fofgcd.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 114,Training,Unknown,Medium,Free Contest 114 - LCMPAIR,Math/Number Theory,https://oj.vnoi.info/problem/fc114_lcmpair,https://vnoi-admin.github.io/statements/FC/FC114/lcmpair.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 18,Training,Unknown,Easy,Beginner Free Contest 18 - FILLBLANK,Other,https://oj.vnoi.info/problem/fcb018_fillblank,https://vnoi-admin.github.io/statements/FC/FCB018/fillblank.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 18,Training,Unknown,Easy,Beginner Free Contest 18 - RSPIRAL,Other,https://oj.vnoi.info/problem/fcb018_rspiral,https://vnoi-admin.github.io/statements/FC/FCB018/rspiral.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 18,Training,Unknown,Easy,Beginner Free Contest 18 - FINDPER,Dynamic Programming,https://oj.vnoi.info/problem/fcb018_findper,https://vnoi-admin.github.io/statements/FC/FCB018/findper.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 18,Training,Unknown,Easy,Beginner Free Contest 18 - GIFT,Other,https://oj.vnoi.info/problem/fcb018_gift,https://vnoi-admin.github.io/statements/FC/FCB018/gift.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 18,Training,Unknown,Easy,Beginner Free Contest 18 - MARBLES,Other,https://oj.vnoi.info/problem/fcb018_marbles,https://vnoi-admin.github.io/statements/FC/FCB018/marbles.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 113,Training,Unknown,Medium,Free Contest 113 - MONKEY,Other,https://oj.vnoi.info/problem/fc113_monkey,https://vnoi-admin.github.io/statements/FC/FC113/monkey.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 113,Training,Unknown,Medium,Free Contest 113 - IDP0105A,Dynamic Programming,https://oj.vnoi.info/problem/fc113_idp0105a,https://vnoi-admin.github.io/statements/FC/FC113/idp0105a.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 113,Training,Unknown,Medium,Free Contest 113 - POLYDIST,Other,https://oj.vnoi.info/problem/fc113_polydist,https://vnoi-admin.github.io/statements/FC/FC113/polydist.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 113,Training,Unknown,Medium,Free Contest 113 - TPOWER,Other,https://oj.vnoi.info/problem/fc113_tpower,https://vnoi-admin.github.io/statements/FC/FC113/tpower.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Free Contest 113,Training,Unknown,Medium,Free Contest 113 - TRIPLEINC,Other,https://oj.vnoi.info/problem/fc113_tripleinc,https://vnoi-admin.github.io/statements/FC/FC113/tripleinc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 17,Training,Unknown,Easy,Beginner Free Contest 17 - REPEAT,Other,https://oj.vnoi.info/problem/fcb017_repeat,https://vnoi-admin.github.io/statements/FC/FCB017/repeat.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 17,Training,Unknown,Easy,Beginner Free Contest 17 - XORMATRIX,Other,https://oj.vnoi.info/problem/fcb017_xormatrix,https://vnoi-admin.github.io/statements/FC/FCB017/xormatrix.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Beginner Free Contest 17,Training,Unknown,Easy,Beginner Free Contest 17 - LAMP,Other,https://oj.vnoi.info/problem/fcb017_lamp,https://vnoi-admin.github.io/statements/FC/FCB017/lamp.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
